capacity_gib,concurrency,baseline,task_id,capacity_blocks,n_accesses,elapsed_s,global_block_hit_rate,global_p95_ttft_ms,global_throughput,migrate_ms_total,restore_ms_total,migrate_count,restore_count,fallback_count,n_tasks,task_miss_cost_ms,task_saved_prefill_ms,task_p95_ttft_ms,task_p50_ttft_ms,task_hits,task_misses,task_block_hit_rate,task_n_requests
2,8,apc_lru,retail-20,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,7221392.207962461,7051083.621742204,235378.97064350545,2303.682543337345,52765,31154,0.6287610672195808,205
2,8,apc_lru,airline-18,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,370216.96517802775,2073825.2724874765,23338.00309896469,2261.6980876773596,17152,3120,0.846093133385951,72
2,8,apc_lru,airline-41,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,4574152.366500348,2212508.2255844027,17140.290713869035,1505.8655105531216,18139,3923,0.8221829389901187,78
2,8,apc_lru,retail-106,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,218650.09779296815,3667866.393604316,5053.593413904309,703.6647498607635,36855,2277,0.9418123275068997,148
2,8,apc_lru,retail-84,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,265221.4066311717,3157273.295119405,6255.449205636978,900.9733237326145,34093,2788,0.9244055204576882,140
2,8,apc_lru,retail-46,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,136376.10466498882,3153751.471515745,1991.2921413779259,605.0238013267517,40401,1773,0.9579598804950917,175
2,8,apc_lru,airline-36,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,290496.7668270692,2356440.2023199946,11205.16254287213,1079.7945046797395,24583,3456,0.876743107814116,112
2,8,apc_lru,retail-105,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,3463071.645091288,9310818.774012849,98177.71069705486,2274.2157904431224,68076,22330,0.7530031192619959,229
2,8,apc_lru,retail-103,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1118500.9174756706,7345944.975491613,36974.08251464367,1348.1509536504745,62274,8608,0.8785587314127705,214
2,8,apc_lru,airline-39,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,32578.74932233244,431499.4249846786,1385.636880993843,509.74831636995077,7383,561,0.929380664652568,48
2,8,apc_lru,airline-40,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,124557.44261108339,1671738.5353902355,4161.348558962345,1052.6411281898618,19333,1646,0.9215405882072549,93
2,8,apc_lru,retail-87,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,418129.63433377445,4887075.880338438,5587.091282010078,729.8630625009537,45272,3217,0.9336550557858483,170
2,8,apc_lru,retail-94,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,7708365.901712328,5316956.6447539255,106882.74180702865,2343.961000442505,35019,17085,0.6720981114693689,154
2,8,apc_lru,airline-46,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,156178.22095006704,2336058.2812204957,3015.0146204978228,659.5914326608181,28644,2078,0.9323611744027082,133
2,8,apc_lru,retail-38,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,172242.69608128816,3658570.0240656734,2940.7851845026016,570.6472937017679,45309,2170,0.9542955833105162,190
2,8,apc_lru,airline-49,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,43066.30004104227,347396.42478339374,1989.0887243673205,603.4445771947503,6523,788,0.8922172069484339,48
2,8,apc_lru,retail-76,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,983948.9053934813,7683722.913321108,8898.158051073551,959.8973728716373,63152,6842,0.9022487641797868,209
2,8,apc_lru,retail-107,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,550945.9624458104,5178571.743220091,9240.27806520462,801.9065810367465,43858,4045,0.9155585245182974,166
2,8,apc_lru,retail-0,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1160086.484098807,3189696.0455290973,50517.218828201294,964.7369384765625,32853,10224,0.7626575666829166,154
2,8,apc_lru,airline-37,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,95576.81595534086,1143799.0082520992,3052.8517439961433,605.8436259627342,14641,1272,0.9200653553698234,81
2,8,apc_lru,retail-90,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,258979.19603344053,3350109.3485755846,9148.953087627888,660.0760668516159,30288,2304,0.9293078055964654,126
2,8,apc_lru,retail-98,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,4663464.578861371,3458648.8617835566,175085.26087738574,1378.2474771142006,28958,12909,0.6916664676236655,126
2,8,apc_lru,airline-28,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1056950.5455465987,10180555.602398701,22755.60801103711,2071.9920862466097,36210,5385,0.8705373241976199,121
2,8,apc_lru,retail-64,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,5452855.805098079,5407856.585846283,168614.66577649117,2053.271122276783,40431,16707,0.7076026462249291,156
2,8,apc_lru,retail-32,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,797468.0701000616,7451381.735582836,7377.56727822125,1166.0243198275566,61260,5708,0.9147652610201887,205
2,8,apc_lru,airline-24,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,2471084.7101407126,3909308.4225719795,117339.22349940985,2434.4512075185776,32632,15795,0.6738389741260041,142
2,8,apc_lru,retail-67,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,78552.1209994331,1362418.1628124788,1942.953889258206,372.67810106277466,20272,1084,0.9492414309795842,116
2,8,apc_lru,retail-44,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,284958.7499164045,4982636.066879146,5347.728580236435,756.7036226391792,47491,2645,0.9472434976862932,176
2,8,apc_lru,retail-100,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,6333918.14818792,7116261.294038035,118115.92319607735,3005.7977233082056,51907,34054,0.603843603494608,204
2,8,apc_lru,retail-22,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,129093.61700993031,1965275.979526341,2928.74526232481,579.7535479068756,27060,1828,0.9367211298809194,129
2,8,apc_lru,retail-25,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,82734.39746908844,1735969.8206540197,1868.8214868307114,552.0370006561279,22403,1059,0.9548631830193505,106
2,8,apc_lru,airline-45,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,245946.92926947027,1766809.0166216716,4268.083691596985,1198.7103279680014,23096,2928,0.8874884721795266,110
2,8,apc_lru,retail-57,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,185934.415968135,1587640.7356597483,9981.57486319542,370.1188266277313,25593,2400,0.9142642803558032,148
2,8,apc_lru,airline-27,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,404905.10656218976,4044159.5980552956,13160.504843108356,1849.0467481315136,34012,3996,0.8948642391075563,123
2,8,apc_lru,airline-16,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,312667.47968737036,2014572.250236757,6297.641582787037,1178.7472367286682,21653,3360,0.8656698516771278,102
2,8,apc_lru,airline-6,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,14676212.287461385,9465689.696201123,240052.87597328424,3852.245113812387,39320,37179,0.5139936469757774,170
2,8,apc_lru,retail-60,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,144413.311149925,2455020.564031787,5069.362074136734,591.2601295858622,25675,1643,0.9398565048685849,121
2,8,apc_lru,retail-33,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,557121.4860491455,3059097.4366804585,4484.5110476017,895.0358629226685,33924,4050,0.8933480802654448,140
2,8,apc_lru,retail-61,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,329388.6033259332,1741775.3045083955,6820.241183042526,452.5475353002548,20049,2370,0.8942860966144788,97
2,8,apc_lru,retail-14,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,574548.8331327215,5864583.222446032,4536.436647176743,1264.8214977234602,54790,5061,0.9154400093565688,191
2,8,apc_lru,retail-62,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1545692.1623144299,11510329.525356181,39771.83114737272,1285.0681506097317,53490,7280,0.8802040480500247,175
2,8,apc_lru,retail-8,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,420687.93306313455,5306521.514697932,7409.518877975643,1220.394305884838,44890,3638,0.925032970656116,155
2,8,apc_lru,retail-82,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,276637.32566311955,5301053.1286057085,5517.935559153557,755.6831538677216,46780,2697,0.9454898235543788,165
2,8,apc_lru,retail-79,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,353045.4620625824,5234153.23313605,8240.594319999218,1080.143004655838,44710,3056,0.9360214378428171,159
2,8,apc_lru,retail-51,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,148350.07537342608,2873175.354728475,1610.9764352440834,607.7245995402336,38886,1992,0.9512696315866725,176
2,8,apc_lru,retail-96,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,8559385.594298132,11094072.966638021,214884.8328962922,2271.515965461731,33894,14660,0.6980681303291181,127
2,8,apc_lru,airline-1,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,215370.29213737696,3937283.318585716,4561.77431344986,756.8832635879517,38125,2267,0.9438750247573777,155
2,8,apc_lru,retail-108,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,2061112.4431155622,7326280.535881408,77470.21410614252,1709.3506790697575,51685,11110,0.823075085595987,168
2,8,apc_lru,retail-73,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,108272.0951223746,1637903.0947415158,2906.763218343258,615.0684952735901,23830,1560,0.9385584875935408,122
2,8,apc_lru,airline-10,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,13254674.327190965,7041731.726990081,285054.5779969543,2316.0653114318848,31919,23659,0.5743099787685775,139
2,8,apc_lru,airline-38,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,201525.07401444018,2897026.0249488056,9774.229489266872,1132.9786479473114,19021,1394,0.9317168748469263,75
2,8,apc_lru,retail-109,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,382720.3496992588,3535490.589821711,7635.038815438747,711.2164059653878,39215,3992,0.9076075635892332,171
2,8,apc_lru,retail-91,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,681507.9317474738,5655960.8676387,9735.812403261662,1031.6017866134644,47285,5088,0.9028507055162011,166
2,8,apc_lru,airline-47,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,59109.18191820383,416735.2190837264,2977.896101772785,740.4670417308807,7430,1005,0.8808535862477771,51
2,8,apc_lru,retail-37,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,194810.30126288533,3424322.810330428,5100.316971540451,577.4563327431679,39250,2200,0.9469240048250904,168
2,8,apc_lru,retail-81,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,255525.16074012965,4578516.262472607,5822.7784633636475,1113.041203469038,38256,2409,0.9407598672076725,131
2,8,apc_lru,retail-35,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1505351.6484657302,6980750.300868414,22058.840811252594,1273.0297818779945,51218,8092,0.8635643230483898,173
2,8,apc_lru,retail-74,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,2032445.7347197458,9764158.792531118,78519.30816471577,2075.2308145165443,64623,13005,0.8324702426959345,198
2,8,apc_lru,retail-31,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,500615.4608624056,5840267.345046625,5428.534522652626,885.8812674880028,55654,4276,0.928650091773736,200
2,8,apc_lru,airline-7,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,6926329.31194827,4903950.563755818,180830.56938648224,3102.7759928256273,38471,35837,0.5177235290951177,200
2,8,apc_lru,airline-23,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,5563084.369569086,6215523.70644547,135255.65907359123,2770.113850943744,49907,30874,0.6178061672918137,209
2,8,apc_lru,retail-54,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,884835.7285466045,4194985.154301859,10190.736286342144,786.982599645853,42479,5661,0.8824054840049854,168
2,8,apc_lru,airline-31,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1113019.4421745837,3378305.9639381245,44936.4501927048,2060.1156055927277,29894,9787,0.7533580302915753,134
2,8,apc_lru,retail-36,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,541682.0611730218,5216948.910167441,7801.231134682894,587.9597179591656,50609,4109,0.9249058810629044,198
2,8,apc_lru,retail-47,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,208316.50503445417,4908482.409429736,2792.770229279995,694.6926563978195,54269,2348,0.9585283572071992,209
2,8,apc_lru,retail-24,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,184434.52316243201,1922090.2537582442,5255.1674991846085,606.6416203975677,21690,2006,0.9153443619176233,108
2,8,apc_lru,retail-13,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1077061.1257487908,7035041.8291138485,28623.78740310669,1605.074666440487,59401,9034,0.8679915248045591,208
2,8,apc_lru,retail-1,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1742898.5677817836,5180554.10042312,63943.29199194908,854.0460765361786,45249,10511,0.8114956958393114,181
2,8,apc_lru,airline-0,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,313407.1907196194,3503034.6654579043,5533.717460930347,670.4757018014789,38337,3214,0.9226492743856947,163
2,8,apc_lru,retail-42,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,4593697.549952194,5927766.426115297,167859.61939394474,2787.115693092346,40590,23771,0.630661425397368,161
2,8,apc_lru,airline-11,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,33433618.596493267,8280397.941642441,214917.75219887495,2347.6235568523407,45792,41768,0.5229785290086798,217
2,8,apc_lru,retail-28,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1815147.6465156302,4036437.211887911,74436.5467429161,1106.3354164361954,39188,11849,0.7678351000254717,161
2,8,apc_lru,retail-41,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,2688048.6902585253,6263658.243503422,105547.647010535,1979.1131159290671,49280,16061,0.7541972115517057,173
2,8,apc_lru,airline-19,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,494315.1890831068,4300235.184682533,11264.494717121124,1852.569580078125,36611,4594,0.8885086761315374,136
2,8,apc_lru,retail-52,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,17914812.936866656,12650790.642133914,195426.84307321906,3646.195842884481,52222,24227,0.6830959201559209,176
2,8,apc_lru,retail-112,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,3610551.0518094525,3824383.0916658044,141433.60269069672,1468.4555288404226,34177,18824,0.6448368898700024,158
2,8,apc_lru,retail-88,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,257622.5266419351,3162085.1209107786,5812.976203858852,722.553089261055,36527,2797,0.9288729529040789,158
2,8,apc_lru,retail-66,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,745529.6812662855,9619810.736265033,10729.301624000072,1443.6685852706432,67348,5828,0.9203564010057943,204
2,8,apc_lru,airline-21,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,242939.34404477477,3129434.15675126,5372.725228779018,1070.7383751869202,30415,2547,0.9227292033250409,131
2,8,apc_lru,airline-26,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,920634.6310302615,4763496.054031886,35001.59441679716,2536.997990682721,37478,8233,0.8198901796066592,138
2,8,apc_lru,retail-75,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,320739.4401533529,2946864.867409691,4878.588676452637,706.1464786529541,32478,3038,0.9144610879603559,142
2,8,apc_lru,retail-45,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,230986.85033246875,5195290.186395869,4177.179331891239,682.8880934044719,53439,2549,0.9544723869400585,198
2,8,apc_lru,retail-80,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,269131.05086330324,4840069.8738619685,6143.85075122118,703.9908915758133,48425,2755,0.9461703790543181,182
2,8,apc_lru,airline-17,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1464459.2864392325,5748898.436219431,69302.18541249633,3521.360205486417,39189,9504,0.8048179409771425,136
2,8,apc_lru,airline-34,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,18119809.293231927,15466553.972912952,163866.36376474053,3983.4794998168945,39030,20919,0.6510533953860782,148
2,8,apc_lru,airline-15,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,752046.4424807578,2948393.8961960375,36369.98921632767,1982.770286500454,26240,6336,0.8055009823182712,115
2,8,apc_lru,airline-4,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,2056744.6428444237,5051704.747211188,78739.49570953846,1603.6658585071564,40451,12413,0.7651899213075061,159
2,8,apc_lru,retail-12,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,2913634.207627736,3648662.456717342,125316.00967794657,1261.1882090568542,32463,14210,0.6955413193923682,143
2,8,apc_lru,airline-14,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,16761174.01403375,8780337.79104799,163580.75492084026,2687.649965286255,31667,16011,0.6641847392927556,129
2,8,apc_lru,airline-43,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,46292.51884762198,333918.3709481731,2879.883795976639,697.4568720906973,5875,781,0.8826622596153846,43
2,8,apc_lru,retail-114,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,34837.36914489418,609832.3437171057,2166.5639877319336,329.70831263810396,11290,585,0.9507368421052631,65
2,8,apc_lru,retail-63,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,4905366.554274224,16360433.125499636,122471.58198058605,2384.5619037747383,61645,25502,0.7073680103732773,203
2,8,apc_lru,retail-69,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,163551.08129233122,3481903.1294751912,2551.5952557325363,787.6086831092834,37704,1906,0.9518808381721787,155
2,8,apc_lru,retail-6,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,551614.6671110764,6489200.554348528,8101.916164159775,1015.5391171574593,53974,4234,0.9272608576140736,173
2,8,apc_lru,retail-9,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1369539.064723067,8638731.939267367,44160.018771886826,1982.1173399686813,60366,10911,0.8469211667157709,191
2,8,apc_lru,airline-2,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,30768808.166678995,9798575.985866599,2511749.9304674566,3947.8151723742485,28320,30203,0.4839123079814774,117
2,8,apc_lru,retail-21,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,3137075.1893203706,8184810.754746199,79348.70235621929,2832.948938012123,62180,21356,0.744349741428845,225
2,8,apc_lru,retail-72,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,577137.1314143762,7169618.014843203,9780.93409538269,1012.2735351324081,59840,5125,0.921111367659509,201
2,8,apc_lru,retail-83,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,364129.2043440044,6256282.295844518,5733.994625508785,990.5573725700378,55950,3306,0.9442081814499798,194
2,8,apc_lru,retail-55,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,1346647.5118789822,7252588.281207718,38200.888618826866,1302.621329203248,63785,9887,0.8657970463676838,226
2,8,apc_lru,retail-78,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,157347.37438894808,3841679.907024838,1780.8931767940521,609.576478600502,46451,1967,0.9593746127473254,197
2,8,apc_lru,airline-44,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,26720.05234286189,385380.9322109446,1652.3277293890715,579.5054733753204,6178,480,0.9279062781616101,39
2,8,apc_lru,retail-95,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,895317.7180914208,3888583.759275265,34122.60461598635,878.7381770089269,34757,7144,0.8295028758263526,147
2,8,apc_lru,retail-85,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,261014.48668539524,5170819.9829040095,3851.104438304901,941.6946768760681,49438,2582,0.9503652441368704,179
2,8,apc_lru,retail-5,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,627743.587535806,7697105.630242266,6927.398778498173,1064.442970789969,60867,5039,0.9235426213091372,187
2,8,apc_lru,airline-20,2340,8262330,22.37,0.7969669572626608,73511.65658980608,35.71922910913439,0.0,0.0,0,0,0,165,314927.5465151295,4988728.982701898,6240.745157003403,1984.2041581869125,37436,2715,0.9323802645015068,122
2,8,gdsf,retail-19,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,6428373.500606045,7450593.580711633,158553.03874611855,5254.777237772942,47839,23013,0.6751961835939705,179
2,8,gdsf,airline-32,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,3622026.017120108,5536375.676002353,86908.19916129112,8326.714974828064,41024,22273,0.6481191841635464,165
2,8,gdsf,retail-86,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,855459.1134693474,6096161.136064678,18169.84874010086,1694.9711926281452,57013,7804,0.8795994877886975,220
2,8,gdsf,airline-8,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,10928633.049822412,4933384.954168461,70839.16136994958,2997.55859375,32218,16401,0.66266274501738,154
2,8,gdsf,retail-27,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,1556965.6819188967,5458829.563896172,38241.45454913378,2505.408488214016,48007,11613,0.8052163703455216,187
2,8,gdsf,retail-10,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,1185576.2103674933,2617596.4060276747,46408.03302824497,1772.0873206853867,28406,9695,0.7455447363586257,138
2,8,gdsf,retail-34,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,2230671.161971055,5330779.462147504,50054.996848106384,5285.159096121788,43333,15626,0.7349683678488441,168
2,8,gdsf,retail-50,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,1524391.6972205043,4703914.057558402,42891.31286740303,1822.8024747222662,38226,11184,0.7736490588949605,161
2,8,gdsf,retail-17,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,217326.09021570534,1596225.938539952,3590.838760137558,919.0089628100395,23044,2638,0.8972821431352699,127
2,8,gdsf,retail-18,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,1321731.5709451213,4023565.3407033533,54276.69204026461,1457.4725031852722,37679,9355,0.8011013309520773,158
2,8,gdsf,retail-97,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,2298598.370116204,6892712.437660433,70491.8821901083,2857.465110719204,51482,15064,0.7736302707901301,190
2,8,gdsf,retail-104,2340,8262330,31.19,0.7387274533938973,71524.4518443942,35.76110557454039,0.0,0.0,0,0,0,165,3510467.396193184,6401169.11546234,71200.32129250467,4524.226874113083,50936,21731,0.7009509130692061,198
